OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,GID,TOTAL_AC,LAND_AC,T_CAN_AC,T_CAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_IA_AC,UN_IA_PCT,TO_UN_AC,TO_UN_PCT,UN_SL_AC,UN_SL_PCT,UN_OT_AC,UN_OT_PCT,WATER_AC,WATER_PCT,UTC_AC06,UTC_PCT06,UTC_AC11,UTC_PCT11,PCT_CHG_06,PCT_CHG_11,SHAPEAREA,SHAPELEN
4902,11,001,008410,1005,110010084101005,4902,1.69,1.69,0.49,28.99408284,0.12,7.10059172,0.35,20.71005917,1.07,63.31360947,0.4,23.66863905,0.09,5.32544379,0.23,13.60946746,0,0,0,0,0.49,28.99408284,0.12,7.10059172,0.44,26.03550296,0.32,18.93491124,0.75,44.37869822,0.75,44.37869822,0,0,0,0,0,0,0.26,15.38461538,0.44,26.03550296,13.60946746,2.95857988,73515.53624667,1191.03901465593
4903,11,001,009604,1004,110010096041004,4903,2.59,2.59,0.54,20.84942085,0.41,15.83011583,0.53,20.46332046,1.64,63.32046332,0.68,26.25482625,0.07,2.7027027,0.35,13.51351351,0,0,0,0,0.54,20.84942085,0.41,15.83011583,0.84,32.43243243,0.43,16.6023166,1.21,46.71814672,1.21,46.71814672,0,0,0,0,0,0,0.37,14.28571429,0.47,18.14671815,6.56370656,2.7027027,112872.640682193,1449.18131546892
4904,11,001,002801,2002,110010028012002,4904,5.35,5.35,0.99,18.5046729,0.34,6.35514019,2.05,38.31775701,4.02,75.14018692,0.85,15.88785047,0.28,5.23364486,0.85,15.88785047,0,0,0,0,0.99,18.5046729,0.34,6.35514019,1.46,27.28971963,1.13,21.12149533,2.9,54.20560748,2.9,54.20560748,0,0,0,0,0,0,1.28,23.92523364,0.82,15.3271028,-5.42056075,3.17757009,232897.174777523,2505.50726363922
4905,11,001,009505,2010,110010095052010,4905,16.24,16.24,1.39,8.5591133,3.35,20.62807882,3.35,20.62807882,11.5,70.81280788,3.6,22.16748768,0.66,4.06403941,3.89,23.95320197,0,0,0,0,1.39,8.5591133,3.35,20.62807882,7.89,48.58374384,4.54,27.95566502,6.95,42.7955665,6.95,42.7955665,0,0,0,0,0,0,3.42,21.07208872,3.5,21.56500308,-12.51297542,-13.00588978,707150.582694132,3403.45456654254
4906,11,001,000802,2009,110010008022009,4906,3.28,3.28,1.81,55.18292683,0.32,9.75609756,0.35,10.67073171,1.15,35.06097561,0.62,18.90243902,0.07,2.13414634,0.11,3.35365854,0,0,0,0,1.81,55.18292683,0.32,9.75609756,0.5,15.24390244,0.18,5.48780488,0.97,29.57317073,0.98,29.87804878,0,0,0.01,0.30487805,0,0,1.82,55.48780488,1.48,45.12195122,-0.30487805,10.06097561,142913.676202208,1840.50288953158
4907,11,001,003400,1005,110010034001005,4907,0.31,0.31,0.23,74.19354839,0,0,0,0,0.08,25.80645161,0.07,22.58064516,0.02,6.4516129,0,0,0,0,0,0,0.23,74.19354839,0,0,0,0,0,0,0.05,16.12903226,0.08,25.80645161,0,0,0.03,9.67741935,0,0,0.12,38.70967742,0.19,61.29032258,35.48387097,12.90322581,13587.7090493696,413.961330789217
4908,11,001,000202,4027,110010002024027,4908,0.58,0.58,0,0,0,0,0.43,74.13793103,0.57,98.27586207,0.07,12.06896552,0.06,10.34482759,0.01,1.72413793,0,0,0,0,0,0,0,0,0.07,12.06896552,0.07,12.06896552,0.5,86.20689655,0.5,86.20689655,0,0,0,0,0,0,0.05,8.77192982,0,0,-8.77192982,0,25301.1772769401,833.080731998669
4909,11,001,009000,1009,110010090001009,4909,1.55,1.55,0.24,15.48387097,0.51,32.90322581,0,0,0.78,50.32258065,0.76,49.03225806,0,0,0.03,1.93548387,0,0,0.03,1.93548387,0.24,15.48387097,0.51,32.90322581,0.53,34.19354839,0.03,1.93548387,0.76,49.03225806,0.78,50.32258065,0.03,1.93548387,0,0,0,0,0.13,8.38709677,0.26,16.77419355,7.09677419,-1.29032258,67663.9982410159,1329.27574555611
4910,11,001,002702,1003,110010027021003,4910,0.38,0.38,0.1,26.31578947,0.05,13.15789474,0.01,2.63157895,0.23,60.52631579,0.17,44.73684211,0.04,10.52631579,0.01,2.63157895,0,0,0,0,0.1,26.31578947,0,0,0.05,13.15789474,0.04,10.52631579,0.17,44.73684211,0.23,60.52631579,0,0,0.06,15.78947368,0,0,0.09,23.68421053,0.06,15.78947368,2.63157895,10.52631579,16679.4870252492,712.978723558239
4911,11,001,009400,2012,110010094002012,4911,7.69,7.69,3.42,44.473342,1.8,23.40702211,1.21,15.73472042,2.47,32.11963589,0.75,9.75292588,0.15,1.95058518,0.35,4.55136541,0,0,0,0,3.42,44.473342,1.8,23.40702211,2.3,29.90897269,0.5,6.50195059,1.97,25.61768531,1.97,25.61768531,0,0,0,0,0,0,3.13,40.70221066,3.17,41.22236671,3.77113134,3.25097529,335035.582670438,2585.72470819909
4912,11,001,002302,1000,110010023021000,4912,12.23,12.23,4.88,39.90188062,3,24.52984464,1.48,12.10139002,4.35,35.56827473,2.22,18.15208504,0.48,3.92477514,0.17,1.39002453,0,0,0,0,4.88,39.90188062,3,24.52984464,3.65,29.84464432,0.65,5.31479967,3.7,30.25347506,3.7,30.25347506,0,0,0,0,0,0,3.84,31.39820114,5.56,45.46197874,8.50367948,-5.56009812,532747.806072311,3396.61350806148
4913,11,001,005600,2004,110010056002004,4913,0.24,0.23,0,0,0,0,0,0,0.23,100,0.18,78.26086957,0.04,17.39130435,0.02,8.69565217,0,1.04712042,0,0,0,0,0,0,0.06,26.08695652,0.06,26.08695652,0.18,78.26086957,0.18,78.26086957,0,0,0,0,0,1.05,0,0,0,0,0,0,10216.0297333407,532.280979293612
4914,11,001,001100,4029,110010011004029,4914,0.96,0.96,0.36,37.5,0.17,17.70833333,0,0,0.42,43.75,0.31,32.29166667,0.11,11.45833333,0,0,0,0,0,0,0.36,37.5,0.17,17.70833333,0.28,29.16666667,0.11,11.45833333,0.31,32.29166667,0.31,32.29166667,0,0,0,0,0,0,0.32,33.68421053,0.37,38.94736842,3.81578947,-1.44736842,41550.6935185406,1166.0748586635
4915,11,001,009203,1003,110010092031003,4915,4.28,4.28,2.12,49.53271028,1.71,39.95327103,0.09,2.10280374,0.45,10.51401869,0.31,7.24299065,0.02,0.46728972,0.04,0.93457944,0,0,0,0,2.12,49.53271028,1.71,39.95327103,1.77,41.35514019,0.05,1.1682243,0.39,9.11214953,0.39,9.11214953,0,0,0,0,0,0,1.61,37.61682243,1.84,42.99065421,11.91588785,6.54205607,186539.582477547,5252.46849999648
4916,11,001,002702,1004,110010027021004,4916,5.98,5.98,0.67,11.20401338,0.26,4.34782609,2.37,39.63210702,5.06,84.61538462,1.03,17.22408027,0.52,8.69565217,1.13,18.89632107,0,0,0,0,0.67,11.20401338,0.19,3.17725753,1.81,30.26755853,1.62,27.090301,3.41,57.02341137,3.5,58.52842809,0,0,0.09,1.50501672,0,0,0.94,15.71906355,0.7,11.70568562,-4.51505017,-0.50167224,260450.075077195,2339.92576602577
4917,11,001,000802,2022,110010008022022,4917,0.15,0.15,0.08,53.33333333,0,0,0,0,0.07,46.66666667,0.07,46.66666667,0,0,0,0,0,0,0,0,0.08,53.33333333,0,0,0,0,0,0,0.07,46.66666667,0.07,46.66666667,0,0,0,0,0,0,0.07,46.66666667,0.08,53.33333333,6.66666667,0,6691.07849018085,352.301718289711
4918,11,001,010600,2008,110010106002008,4918,0.48,0.48,0.03,6.25,0.01,2.08333333,0,0,0.44,91.66666667,0.43,89.58333333,0,0,0.01,2.08333333,0,0,0,0,0.03,6.25,0.01,2.08333333,0.01,2.08333333,0,0,0.43,89.58333333,0.44,91.66666667,0,0,0,0,0,0,0.04,8.33333333,0.05,10.41666667,-2.08333333,-4.16666667,20990.6533307153,883.184550521377
4919,11,001,001600,3014,110010016003014,4919,17.36,17.36,7.71,44.4124424,3,17.28110599,2.21,12.73041475,6.65,38.30645161,2.45,14.11290323,0.28,1.61290323,1.71,9.85023041,0,0,0,0,7.71,44.4124424,2.99,17.2235023,4.95,28.51382488,1.96,11.29032258,4.66,26.84331797,4.7,27.07373272,0,0,0.04,0.23041475,0,0,7.96,45.85253456,9.7,55.87557604,-1.44009217,-11.46313364,756126.579231646,3928.27152730511
4920,11,001,001804,3002,110010018043002,4920,10.06,10.06,2.76,27.43538767,1.74,17.29622266,2.37,23.55864811,5.56,55.26838966,1.37,13.61829026,0.44,4.37375746,1.37,13.61829026,0,0,0,0,2.76,27.43538767,1.74,17.29622266,3.56,35.38767396,1.81,17.99204771,3.75,37.27634195,3.75,37.27634195,0,0,0,0,0,0,2.48,24.65208748,2.65,26.34194831,2.7833002,1.09343936,438262.519698816,2953.90654775608
4921,11,001,009601,1046,110010096011046,4921,1.12,1.12,0.01,0.89285714,0.3,26.78571429,0,0,0.81,72.32142857,0.57,50.89285714,0.03,2.67857143,0.21,18.75,0,0,0,0,0.01,0.89285714,0.3,26.78571429,0.54,48.21428571,0.24,21.42857143,0.57,50.89285714,0.57,50.89285714,0,0,0,0,0,0,0.01,0.89285714,0,0,0,0.89285714,48824.3022822089,993.067257081496
4501,11,001,009901,2020,110010099012020,4501,11.19,11.19,5.15,46.02323503,3.46,30.9204647,0.9,8.04289544,2.59,23.14566577,0.96,8.57908847,0.17,1.51921358,0.56,5.00446828,0,0,0,0,5.15,46.02323503,3.46,30.9204647,4.2,37.53351206,0.74,6.61304736,1.85,16.53261841,1.85,16.53261841,0,0,0,0,0,0,3.52,31.42857143,4.76,42.5,14.5946636,3.52323503,487683.025631926,3960.30128697913
4502,11,001,006700,2006,110010067002006,4502,3.61,3.61,1.18,32.68698061,0.25,6.92520776,1.17,32.4099723,2.18,60.38781163,0.5,13.85041551,0.08,2.21606648,0.44,12.18836565,0,0,0,0,1.18,32.68698061,0.25,6.92520776,0.77,21.32963989,0.52,14.40443213,1.66,45.9833795,1.66,45.9833795,0,0,0,0,0,0,0.76,21.05263158,1,27.70083102,11.63434903,4.98614958,157288.428019225,1672.72401517115
4503,11,001,009102,1010,110010091021010,4503,4.97,4.97,2.45,49.29577465,1.05,21.12676056,0.45,9.05432596,1.47,29.57746479,0.65,13.07847082,0.1,2.01207243,0.28,5.63380282,0,0,0,0,2.45,49.29577465,1.05,21.12676056,1.42,28.57142857,0.37,7.44466801,1.1,22.13279678,1.1,22.13279678,0,0,0,0,0,0,1.59,31.99195171,1.96,39.43661972,17.30382294,9.85915493,216403.737011444,2135.16729794375
4504,11,001,002202,2006,110010022022006,4504,5.3,5.3,1.68,31.69811321,0.78,14.71698113,1.32,24.90566038,2.84,53.58490566,0.71,13.39622642,0.15,2.83018868,0.65,12.26415094,0,0,0,0,1.68,31.69811321,0.78,14.71698113,1.59,30,0.8,15.09433962,2.03,38.30188679,2.03,38.30188679,0,0,0,0,0,0,1.8,33.96226415,2.29,43.20754717,-2.26415094,-11.50943396,230743.547497474,1962.01541257117
4505,11,001,001302,3011,110010013023011,4505,2.62,2.62,2.33,88.93129771,0.03,1.14503817,0,0,0.26,9.92366412,0.26,9.92366412,0,0,0,0,0,0,0,0,2.33,88.93129771,0.03,1.14503817,0.03,1.14503817,0,0,0.26,9.92366412,0.26,9.92366412,0,0,0,0,0,0,2.22,84.73282443,2.34,89.3129771,4.19847328,-0.38167939,113980.642340662,2382.89196501138
4506,11,001,008301,1004,110010083011004,4506,5.52,5.52,0.86,15.57971014,0.56,10.14492754,1.29,23.36956522,4.11,74.45652174,1.62,29.34782609,0.41,7.42753623,0.8,14.49275362,0,0,0,0,0.86,15.57971014,0.55,9.96376812,1.54,27.89855072,0.99,17.93478261,2.91,52.7173913,3.12,56.52173913,0,0,0.22,3.98550725,0,0,0.8,14.49275362,1.16,21.01449275,1.08695652,-5.43478261,240493.292064395,1984.91253093064
4507,11,001,006802,2005,110010068022005,4507,3.03,3.03,1.29,42.57425743,0.36,11.88118812,0.71,23.43234323,1.38,45.54455446,0.35,11.55115512,0.04,1.32013201,0.28,9.24092409,0,0,0,0,1.29,42.57425743,0.36,11.88118812,0.69,22.77227723,0.32,10.56105611,1.06,34.98349835,1.06,34.98349835,0,0,0,0,0,0,0.84,27.72277228,1.31,43.23432343,14.85148515,-0.66006601,131985.583659696,1518.08076587119
4508,11,001,006202,1057,110010062021057,4508,4.11,4.11,0.5,12.16545012,0.79,19.22141119,0,0,2.83,68.85644769,2.55,62.04379562,0,0,0.27,6.56934307,0,0,0,0,0.5,12.16545012,0.79,19.22141119,1.06,25.79075426,0.27,6.56934307,2.55,62.04379562,2.55,62.04379562,0,0,0,0,0,0,0.36,8.73786408,0.5,12.13592233,3.42758604,0.02952779,179127.875278556,2861.11049492842
4509,11,001,002102,5000,110010021025000,4509,3.11,3.11,0.85,27.33118971,0.47,15.11254019,0.78,25.08038585,1.79,57.5562701,0.59,18.97106109,0.13,4.18006431,0.28,9.00321543,0,0,0,0,0.85,27.33118971,0.47,15.11254019,0.88,28.29581994,0.41,13.18327974,1.38,44.37299035,1.38,44.37299035,0,0,0,0,0,0,0.87,27.97427653,1.15,36.97749196,-0.64308682,-9.64630225,135258.173074771,1599.39750367376
4922,11,001,010100,2006,110010101002006,4922,5.47,5.47,0.22,4.02193784,0.03,0.54844607,2.5,45.70383912,5.22,95.42961609,1.66,30.34734918,0.7,12.79707495,0.37,6.76416819,0,0,0,0,0.22,4.02193784,0.03,0.54844607,1.09,19.92687386,1.06,19.37842779,4.16,76.0511883,4.16,76.0511883,0,0,0,0,0,0,0.29,5.30164534,0.31,5.66727605,-1.2797075,-1.64533821,238193.933661883,1975.83034237239
4923,11,001,006802,1005,110010068021005,4923,4.27,4.27,1.01,23.65339578,0.37,8.66510539,1.28,29.9765808,2.89,67.68149883,0.82,19.20374707,0.2,4.68384075,0.59,13.81733021,0,0,0,0,1.01,23.65339578,0.37,8.66510539,1.16,27.16627635,0.79,18.50117096,2.1,49.18032787,2.1,49.18032787,0,0,0,0,0,0,0.51,11.94379391,0.82,19.20374707,11.70960187,4.44964871,186077.699967854,1728.12864300317
4924,11,001,000100,4044,110010001004044,4924,3.23,3.23,0.14,4.33436533,0.1,3.09597523,1.29,39.9380805,2.99,92.56965944,0.83,25.69659443,0.49,15.17027864,0.38,11.76470588,0,0,0,0,0.14,4.33436533,0.1,3.09597523,0.97,30.03095975,0.87,26.93498452,2.12,65.63467492,2.12,65.63467492,0,0,0,0,0,0,0.03,0.92879257,0.18,5.57275542,3.40557276,-1.23839009,140765.858187778,1556.49398774468
4925,11,001,002802,1001,110010028021001,4925,7.74,7.74,0.7,9.04392765,0.22,2.84237726,3.42,44.18604651,6.82,88.11369509,1.83,23.64341085,0.58,7.49354005,1,12.91989664,0,0,0,0,0.7,9.04392765,0.21,2.71317829,1.66,21.44702842,1.45,18.73385013,5.24,67.7002584,5.38,69.50904393,0,0,0.14,1.80878553,0,0,0.53,6.84754522,0.62,8.01033592,2.19638243,1.03359173,337299.048383896,3151.76376103321
4926,11,001,007200,2022,110010072002022,4926,3.64,3.64,0.1,2.74725275,0.25,6.86813187,1.47,40.38461538,3.29,90.38461538,1.04,28.57142857,0.45,12.36263736,0.33,9.06593407,0,0,0,0,0.1,2.74725275,0.25,6.86813187,1.03,28.2967033,0.78,21.42857143,2.51,68.95604396,2.51,68.95604396,0,0,0,0,0,0,0.47,12.91208791,0.19,5.21978022,-10.16483516,-2.47252747,158563.232566748,1594.03900151745
4927,11,001,006202,1211,110010062021211,4927,3.25,3.25,0.91,28,0.52,16,0,0,1.82,56,1.21,37.23076923,0.1,3.07692308,0.51,15.69230769,0,0,0,0,0.91,28,0.52,16,1.13,34.76923077,0.61,18.76923077,1.21,37.23076923,1.21,37.23076923,0,0,0,0,0,0,0.53,16.30769231,0.82,25.23076923,11.69230769,2.76923077,141602.474535556,1841.25562673602
4928,11,001,007604,3003,110010076043003,4928,3.34,3.34,1.04,31.13772455,0.51,15.26946108,0.63,18.86227545,1.79,53.59281437,0.72,21.55688623,0.17,5.08982036,0.27,8.08383234,0,0,0,0,1.04,31.13772455,0.51,15.26946108,0.95,28.44311377,0.44,13.17365269,1.35,40.41916168,1.35,40.41916168,0,0,0,0,0,0,0.95,28.44311377,0.86,25.74850299,2.69461078,5.38922156,145353.875235088,1638.37477438005
4929,11,001,008803,1001,110010088031001,4929,11.92,11.92,0.2,1.67785235,0.01,0.08389262,6.21,52.09731544,11.71,98.23825503,3.78,31.7114094,0.76,6.37583893,0.95,7.96979866,0,0,0,0,0.2,1.67785235,0.01,0.08389262,1.73,14.51342282,1.71,14.34563758,9.99,83.80872483,9.99,83.80872483,0,0,0,0,0,0,0.19,1.59395973,0.16,1.34228188,0.08389262,0.33557047,519033.630958768,3191.41175296873
4930,11,001,007604,2024,110010076042024,4930,1.53,1.53,0.92,60.13071895,0.19,12.41830065,0.14,9.1503268,0.42,27.45098039,0.19,12.41830065,0.02,1.30718954,0.07,4.5751634,0,0,0,0,0.92,60.13071895,0.19,12.41830065,0.28,18.30065359,0.09,5.88235294,0.33,21.56862745,0.33,21.56862745,0,0,0,0,0,0,0.92,59.74025974,0.95,61.68831169,0.39045921,-1.55759273,66839.2153606093,1040.13218571689
4931,11,001,000501,1009,110010005011009,4931,2.54,2.54,2.02,79.52755906,0.11,4.33070866,0,0,0.41,16.14173228,0.27,10.62992126,0.11,4.33070866,0.03,1.18110236,0,0,0,0,2.02,79.52755906,0.11,4.33070866,0.26,10.23622047,0.14,5.51181102,0.27,10.62992126,0.27,10.62992126,0,0,0,0,0,0,1.89,74.11764706,1.82,71.37254902,5.409912,8.15501004,110812.345466106,1719.09384306271
4932,11,001,009904,1006,110010099041006,4932,3.25,3.25,0.21,6.46153846,0.92,28.30769231,0.57,17.53846154,2.12,65.23076923,0.88,27.07692308,0.26,8,0.42,12.92307692,0,0,0,0,0.21,6.46153846,0.92,28.30769231,1.59,48.92307692,0.67,20.61538462,1.45,44.61538462,1.45,44.61538462,0,0,0,0,0,0,0.07,2.16049383,0.09,2.77777778,4.30104463,3.68376068,141409.114825422,1692.34288878903
4933,11,001,001902,1000,110010019021000,4933,2.06,2.06,1.09,52.91262136,0.34,16.50485437,0.17,8.25242718,0.64,31.06796117,0.34,16.50485437,0.05,2.42718447,0.08,3.88349515,0,0,0,0,1.09,52.91262136,0.34,16.50485437,0.46,22.33009709,0.13,6.31067961,0.51,24.75728155,0.51,24.75728155,0,0,0,0,0,0,0.89,43.2038835,1.19,57.76699029,9.70873786,-4.85436893,89761.844825066,1480.37786334651
4934,11,001,007604,3000,110010076043000,4934,44.32,44.32,33.74,76.12815884,3.35,7.55866426,1.91,4.30956679,7.23,16.3131769,3.02,6.81407942,0.93,2.09837545,1.38,3.11371841,0,0,0,0,33.74,76.12815884,3.31,7.46841155,5.24,11.82310469,1.93,4.35469314,4.92,11.10108303,5.34,12.04873646,0,0,0.42,0.94765343,0,0,32.55,73.44314079,33.55,75.69945848,2.68501805,0.42870036,1930577.40767441,8716.15817032243
4935,11,001,008402,1005,110010084021005,4935,4.82,4.82,1.08,22.406639,0.52,10.78838174,1.52,31.53526971,3.22,66.80497925,0.84,17.42738589,0.23,4.77178423,0.62,12.86307054,0,0,0,0,1.08,22.406639,0.52,10.78838174,1.38,28.63070539,0.86,17.84232365,2.36,48.9626556,2.36,48.9626556,0,0,0,0,0,0,0.65,13.51351351,0.89,18.5031185,8.89312549,3.9035205,209723.68581458,1886.19195887703
4936,11,001,002302,1028,110010023021028,4936,25.72,25.72,1.73,6.72628305,1.77,6.88180404,11.22,43.62363919,22.17,86.19751166,8.26,32.11508554,1.76,6.84292379,0.93,3.61586314,0,0,0.05,0.19440124,1.73,6.72628305,1.77,6.88180404,4.43,17.22395023,2.66,10.34214619,19.37,75.31104199,19.56,76.04976672,0.05,0.19440124,0.14,0.54432348,0,0,0.61,2.37077342,1.34,5.20590521,4.35550963,1.52037784,1120701.61046624,4439.25752818434
4937,11,001,001100,4003,110010011004003,4937,5.68,5.68,3.74,65.84507042,0.81,14.26056338,0.56,9.85915493,1.12,19.71830986,0.3,5.28169014,0.04,0.70422535,0.23,4.04929577,0,0,0,0,3.74,65.84507042,0.81,14.26056338,1.06,18.66197183,0.25,4.40140845,0.86,15.14084507,0.87,15.31690141,0,0,0.01,0.17605634,0,0,3.49,61.55202822,3.61,63.66843034,4.2930422,2.17664009,247149.757279733,2254.53853795266
4938,11,001,000502,2005,110010005022005,4938,3.23,3.23,1.41,43.65325077,0.35,10.83591331,0.54,16.71826625,1.46,45.20123839,0.38,11.76470588,0.04,1.23839009,0.49,15.17027864,0,0,0,0,1.41,43.65325077,0.35,10.83591331,0.89,27.55417957,0.53,16.40866873,0.93,28.79256966,0.93,28.79256966,0,0,0,0,0,0,1.32,40.86687307,1.1,34.05572755,2.78637771,9.59752322,140589.944211626,1737.64504510762
4939,11,001,006202,1099,110010062021099,4939,0.28,0.28,0,0,0.22,78.57142857,0,0,0.06,21.42857143,0,0,0.06,21.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,100,0,0,0.28,100,0,0,0,0,0,0,0,0,12274.5949509572,805.355531319514
4940,11,001,004901,2002,110010049012002,4940,0.95,0.95,0.32,33.68421053,0,0,0,0,0.63,66.31578947,0.56,58.94736842,0.05,5.26315789,0.02,2.10526316,0,0,0,0,0.32,33.68421053,0,0,0.06,6.31578947,0.06,6.31578947,0.52,54.73684211,0.57,60,0,0,0.05,5.26315789,0,0,0.2,20.83333333,0.27,28.125,12.85087719,5.55921053,41601.5586347719,939.37908329627
4941,11,001,005500,4000,110010055004000,4941,5.5,5.5,0.58,10.54545455,0.11,2,2.27,41.27272727,4.8,87.27272727,1.56,28.36363636,0.42,7.63636364,0.55,10,0,0,0,0,0.58,10.54545455,0.11,2,1.02,18.54545455,0.91,16.54545455,3.83,69.63636364,3.9,70.90909091,0,0,0.07,1.27272727,0,0,0.47,8.56102004,0.69,12.56830601,1.98443451,-2.02285147,239220.167512819,2009.65767535934
4942,11,001,001001,4002,110010010014002,4942,1.89,1.89,0.94,49.73544974,0.33,17.46031746,0.21,11.11111111,0.62,32.8042328,0.31,16.4021164,0.04,2.11640212,0.05,2.64550265,0,0,0,0,0.94,49.73544974,0.33,17.46031746,0.42,22.22222222,0.09,4.76190476,0.53,28.04232804,0.53,28.04232804,0,0,0,0,0,0,0.74,39.15343915,1.07,56.61375661,10.58201058,-6.87830688,82334.3569646912,1137.89028728465
4943,11,001,001401,1019,110010014011019,4943,5.47,5.47,3.64,66.54478976,0.66,12.06581353,0.46,8.4095064,1.17,21.38939671,0.46,8.4095064,0.08,1.46252285,0.17,3.10786106,0,0,0,0,3.64,66.54478976,0.66,12.06581353,0.91,16.63619744,0.25,4.57038391,0.92,16.8190128,0.92,16.8190128,0,0,0,0,0,0,3.41,62.34003656,2.3,42.04753199,4.2047532,24.49725777,238186.321636149,2238.61522923856
4944,11,001,007708,2006,110010077082006,4944,14.2,14.2,4.96,34.92957746,2.72,19.15492958,1.52,10.70422535,6.49,45.70422535,1.96,13.8028169,0.26,1.83098592,2.75,19.36619718,0,0,0.04,0.28169014,4.96,34.92957746,2.72,19.15492958,5.73,40.35211268,3.01,21.1971831,3.48,24.50704225,3.52,24.78873239,0.04,0.28169014,0,0,0,0,3.76,26.47887324,5.06,35.63380282,8.45070423,-0.70422535,618779.568398873,5293.86082716185
4945,11,001,010400,2000,110010104002000,4945,48.22,46.41,17.47,37.64274941,13.25,28.54988149,4.15,8.94203835,15.23,32.8162034,7.55,16.26804568,1.81,3.90002155,1.7,3.66300366,1.81,3.75828884,0.47,1.01271278,17.47,37.64274941,13.25,28.54988149,16.77,36.13445378,3.52,7.58457229,11.71,25.23163111,12.17,26.22279681,0.47,1.01271278,0,0,1.81,3.76,34.9,72.37660722,22.71,47.0966404,-34.73385781,-9.45389099,2100204.9839871,13799.5741378104
4510,11,001,008904,2004,110010089042004,4510,3.4,3.4,0.6,17.64705882,0.45,13.23529412,0.73,21.47058824,2.27,66.76470588,1.19,35,0.15,4.41176471,0.2,5.88235294,0,0,0.08,2.35294118,0.6,17.64705882,0.43,12.64705882,0.77,22.64705882,0.34,10,1.92,56.47058824,2.03,59.70588235,0.08,2.35294118,0.03,0.88235294,0,0,0.28,8.2111437,0.27,7.91788856,9.43591513,9.72917026,148350.90569947,1611.10303704369
4511,11,001,009807,2005,110010098072005,4511,7.35,7.35,2.98,40.54421769,1.36,18.50340136,1.18,16.05442177,3.01,40.95238095,1.18,16.05442177,0.16,2.17687075,0.5,6.80272109,0,0,0,0,2.98,40.54421769,1.36,18.50340136,2.02,27.4829932,0.65,8.84353741,2.36,32.10884354,2.36,32.10884354,0,0,0,0,0,0,1.72,23.40136054,2.78,37.82312925,17.14285714,2.72108844,320196.472457955,2793.97591556209
4512,11,001,007200,1000,110010072001000,4512,0.17,0.17,0,0,0,0,0,0,0.17,100,0.17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,100,0.17,100,0,0,0,0,0,0,0,0,0,0,0,0,7350.55227075669,564.821199045565
4513,11,001,007301,1004,110010073011004,4513,27,26.85,0.6,2.23463687,16.08,59.88826816,2.15,8.00744879,10.15,37.80260708,5.94,22.12290503,0.76,2.83054004,1.3,4.84171322,0.15,0.56738108,0.02,0.0744879,0.6,2.23463687,16.08,59.88826816,18.14,67.56052142,2.05,7.63500931,8.09,30.13035382,8.11,30.20484171,0.02,0.0744879,0,0,0.15,0.57,0.93,3.56458413,0.71,2.6394052,-1.32994726,-0.40476833,1176553.35603151,15582.0195759338
4514,11,001,004202,1008,110010042021008,4514,2.92,2.92,0.72,24.65753425,0.06,2.05479452,1.06,36.30136986,2.13,72.94520548,0.58,19.8630137,0.16,5.47945205,0.34,11.64383562,0,0,0,0,0.72,24.65753425,0.06,2.05479452,0.57,19.52054795,0.5,17.12328767,1.63,55.82191781,1.63,55.82191781,0,0,0,0,0,0,0.7,23.97260274,0.86,29.45205479,0.68493151,-4.79452055,127312.813763935,1470.75699636688
4515,11,001,006802,1001,110010068021001,4515,5.21,5.21,1.26,24.18426104,0.85,16.31477927,1.14,21.88099808,3.11,59.69289827,1.09,20.92130518,0.1,1.9193858,0.78,14.97120921,0,0,0,0,1.26,24.18426104,0.85,16.31477927,1.72,33.0134357,0.87,16.69865643,2.23,42.80230326,2.23,42.80230326,0,0,0,0,0,0,0.92,17.65834933,1.06,20.34548944,6.52591171,3.83877159,226930.206960479,1882.88891317556
4516,11,001,007601,5006,110010076015006,4516,2.31,2.15,0,0,0.34,15.81395349,0,0,1.81,84.18604651,1.31,60.93023256,0,0,0.5,23.25581395,0.16,6.93153904,0,0,0,0,0.34,15.81395349,0.84,39.06976744,0.5,23.25581395,1.31,60.93023256,1.31,60.93023256,0,0,0,0,0.16,6.93,1.01,43.72294372,0,0,-43.72294372,0,100716.946594973,1725.7542356677
4517,11,001,003302,1000,110010033021000,4517,5.9,5.9,1.52,25.76271186,0.21,3.55932203,1.62,27.45762712,4.17,70.6779661,1.65,27.96610169,0.15,2.54237288,0.75,12.71186441,0,0,0,0,1.52,25.76271186,0.21,3.55932203,1.11,18.81355932,0.91,15.42372881,3.27,55.42372881,3.27,55.42372881,0,0,0,0,0,0,0.87,14.74576271,1.46,24.74576271,11.01694915,1.01694915,256792.390423595,2463.62042106107
